Purchased_Product_Code,Recommended_Product_Code,Customers_Bought_Both,Confidence,Lift,Recommendation_Score
22865,22866,143,0.5521235521235521,9.402616902616902,0.45893287198116267
22577,22579,105,0.5048076923076923,14.47236441615938,0.45889030608472337
23174,22698,109,0.615819209039548,8.347073292593874,0.4585597961104921
22663,23203,104,0.6666666666666666,6.010558069381599,0.45843322613897636
21929,22411,162,0.5704225352112676,6.972803076125464,0.4572770708164253
22980,22979,105,0.5675675675675675,10.979401731828917,0.45694347107362854
22867,22865,137,0.5684647302904564,8.746455406206444,0.4569341513545041
20726,23206,188,0.5545722713864307,5.989079949796548,0.45690423023978716
22662,20728,168,0.5936395759717314,5.292290179524272,0.45676041245392357
23199,23202,175,0.5520504731861199,6.896304500459836,0.4558302131645286
23175,22698,115,0.6052631578947368,8.203992123165056,0.45582541086188255
85152,21175,144,0.576,7.754594594594595,0.45579858475850377
22144,22141,108,0.5242718446601942,12.896440129449838,0.4555406984973424
84378,84380,177,0.5347432024169184,7.610541648683642,0.4552941310029309
85099B,22386,264,0.46397188049209137,5.374790534188907,0.45525442702805075
20726,22384,190,0.56047197640118,5.3560691269992855,0.45511738275333774
22556,22554,145,0.5731225296442688,7.689876365765694,0.4543938310558232
23307,21212,191,0.5840978593272171,3.9518335643785405,0.4541838114044804
23202,23199,175,0.54858934169279,6.896304500459836,0.4540996474178636
23208,20727,165,0.5851063829787234,5.551545086119554,0.45301300047898224
20725,85099B,254,0.5069860279441117,3.550684220311574,0.4528428273604502
85099B,23203,269,0.4727592267135325,4.262320177496441,0.4522912170695067
22556,22551,144,0.5691699604743083,7.7147697023473425,0.4520035909594818
22728,22730,135,0.5294117647058824,10.392639814546508,0.4518111783054721
23293,23294,137,0.5092936802973977,11.275196199917389,0.4514756431961929
23200,23201,139,0.594017094017094,6.686887343667005,0.4513626808363357
84992,84991,163,0.573943661971831,6.034737448437326,0.4507389042092163
23204,23199,111,0.6098901098901099,7.666915103823621,0.450408707912566
22951,22417,118,0.5673076923076923,9.380585700606447,0.450028094801952
20725,23209,246,0.49101796407185627,4.636745466413145,0.4500093086325633
22355,20719,127,0.5450643776824035,9.873097932110808,0.4494687474824826
23199,23201,175,0.5520504731861199,6.214466484877649,0.4493247155177148
22667,22666,129,0.6201923076923077,5.774454079798706,0.44922999534146
20713,23201,112,0.6187845303867403,6.965695914099323,0.448816968223223
23206,22384,199,0.5392953929539296,5.153698179667648,0.4484614379210675
22144,22142,106,0.5145631067961165,12.736235904239281,0.447854870391842
22385,21931,121,0.587378640776699,7.828441081923564,0.44720876991529596
23208,20728,164,0.5815602836879432,5.184603423929427,0.4470874509697684
22624,22625,174,0.516320474777448,7.9136041999543485,0.44701992565580756
23206,22382,199,0.5392953929539296,4.895426289114828,0.44599723507841016
21930,22384,118,0.6243386243386243,5.966401481989012,0.4459684228925551
23173,23171,117,0.5176991150442478,11.590061648602964,0.4456532133242592
21936,85099B,135,0.6308411214953271,4.418105218205411,0.44552211113444184
23203,23202,217,0.49095022624434387,6.1330302557483085,0.4453591628115382
23208,22382,163,0.5780141843971631,5.2468941339924715,0.44525725860376847
23202,23201,174,0.5454545454545454,6.140215716486903,0.44466685043666976
20713,23199,109,0.6022099447513812,7.570367917458215,0.4443445255526818
21907,21181,113,0.6042780748663101,7.061724716546176,0.44313142849282644
23171,23245,111,0.6235955056179775,6.105720122574055,0.4423658586749429
22382,22662,211,0.4806378132118451,6.767991822081989,0.4423524053731539
23209,20728,217,0.514218009478673,4.584247802623069,0.44221593673509674
22662,20726,157,0.5547703180212014,6.521415095322973,0.4418868867902176
20724,20723,154,0.5049180327868853,9.315270188221008,0.4416628506948387
21181,21175,177,0.5190615835777126,6.988041927558057,0.44151397766530526
22385,22386,122,0.5922330097087378,6.860606231655001,0.4410531926985854
21232,21231,147,0.49830508474576274,10.029019003595275,0.4406060784730399
23205,22355,103,0.5628415300546448,9.626281104153474,0.4403672357882512
23204,23206,111,0.6098901098901099,6.5864826230679885,0.4401001730399607
21976,21977,102,0.6219512195121951,6.556813782423538,0.43998446172935035
23319,23318,101,0.517948717948718,12.07032538611486,0.43993681547975083
21559,22352,110,0.5116279069767442,11.785186180938299,0.43991905508742546
82483,82482,129,0.591743119266055,6.288256880733945,0.4399076547956604
20724,85099B,175,0.5737704918032787,4.0184102106082,0.43923189057821826
22727,22730,165,0.4824561403508772,9.470875464523377,0.4390826767138892
21928,22386,136,0.5738396624472574,6.647532136198607,0.43894407493947296
22662,22384,160,0.5653710247349824,5.402886171628069,0.43846961997299994
22411,23203,179,0.549079754601227,4.95041362462871,0.43838474065289224
22662,20727,160,0.5653710247349824,5.364294127545011,0.43810140868786984
22356,20723,110,0.541871921182266,9.997035212552454,0.4379801010071269
22112,22835,155,0.5149501661129569,8.274501661129568,0.43740028678531795
22385,22382,125,0.6067961165048543,5.508160647544066,0.4373852992289363
21931,22383,166,0.5551839464882943,5.3961171384289095,0.4372202914866473
22383,23206,206,0.5024390243902439,5.426069138740168,0.4371922379587663
22865,22867,137,0.528957528957529,8.746455406206444,0.4371805506880404
22385,23203,125,0.6067961165048543,5.470774941791504,0.43702859776137426
21929,22386,156,0.5492957746478874,6.363208319685556,0.43698867963222254
21930,23201,113,0.5978835978835979,6.7304128179834395,0.4367731037504772
23174,23245,109,0.615819209039548,6.029581199072725,0.43644832825982016
22384,23209,211,0.5059952038369304,4.778177458033573,0.4360460450462564
22150,22147,129,0.5560344827586207,7.720548480115343,0.435719001137325
23208,23202,153,0.5425531914893617,6.7776629093577005,0.4356173512198443
23344,23203,152,0.5735849056603773,5.171348074788696,0.43515570151587235
21975,84991,150,0.5617977528089888,5.90702914233198,0.4349784141070968
23205,20724,107,0.5846994535519126,7.639433843948759,0.4349453145804917
20725,20726,232,0.4630738522954092,5.443508263708571,0.43461415142715043
23206,20727,193,0.5230352303523035,4.962608078461737,0.43459934843625514
23206,20726,188,0.5094850948509485,5.989079949796548,0.43436064197204605
23175,23245,115,0.6052631578947368,5.926225268330532,0.4340929662409059
23209,22384,211,0.5,4.778177458033573,0.43304844312779117
23170,23245,124,0.5933014354066986,5.809106191881312,0.4328578501334811
20724,22356,149,0.4885245901639344,9.59000242267625,0.4328300533357809
22866,22867,125,0.5341880341880342,8.832943220910026,0.43280340425906283
23173,23245,132,0.584070796460177,5.718727577134657,0.43259194392604394
21908,85152,111,0.5522388059701493,8.802686567164178,0.43241958664348795
47591D,22367,115,0.5450236966824644,8.90130914458861,0.4323588649393266
22189,85123A,150,0.6097560975609756,3.1112394990787298,0.4322826247920196
22385,23199,118,0.5728155339805825,7.200851428746439,0.4319849115576619
21929,23203,159,0.5598591549295775,5.047598942068702,0.43167238153510556
22413,21175,116,0.5658536585365853,7.617996044825313,0.43118106866265893
21928,23203,138,0.5822784810126582,5.249727934016839,0.43112979958363656
22191,22192,109,0.49099099099099097,12.0036754545957,0.4310337634571471
85099F,23203,162,0.5547945205479452,5.001937023492221,0.43065879593942463
84997D,84997A,101,0.4590909090909091,14.18199436222692,0.43065559604493847
84987,84991,109,0.5989010989010989,6.2971527153585205,0.4305422048690462
22384,85099B,214,0.513189448441247,3.5941299684329864,0.43030042674015456
22726,22729,133,0.48188405797101447,10.727977491701077,0.4299438900255608
21212,21977,257,0.4363327674023769,4.5999631695726775,0.42948188980500046
23207,23201,176,0.5176470588235295,5.8271851113326685,0.4290793764621824
23206,23199,184,0.4986449864498645,6.268455113573218,0.42900027626314124
23205,23201,108,0.5901639344262295,6.643512086690747,0.4288268128129334
22355,22356,119,0.5107296137339056,10.025899067633565,0.4285475329415449
22356,20719,108,0.5320197044334976,9.636811464397672,0.4283141233881303
22979,22980,105,0.5097087378640777,10.979401731828917,0.4280140562218836
20728,23209,217,0.4854586129753915,4.584247802623069,0.427836238483456
21977,84991,191,0.5052910052910053,5.3128882746296995,0.4277663693452265
23356,23355,120,0.5660377358490566,6.9404934687953554,0.4274148378089573
21485,22111,158,0.5337837837837838,6.025859428833933,0.4273169298834259
84991,21977,191,0.503957783641161,5.3128882746296995,0.42709975852030424
22749,22751,109,0.4658119658119658,12.890699192782526,0.42690744991134766
20725,23206,230,0.4590818363273453,4.957835007491791,0.42668134551333375
22555,22554,134,0.5403225806451613,7.249782773976323,0.4266287474464513
21498,21499,100,0.4878048780487805,12.303179993825255,0.4264351232540847
22296,85123A,111,0.6453488372093024,3.292849060536581,0.42640458693019
22386,23203,181,0.5261627906976745,4.7437980111543725,0.4262578461413601
20728,23206,213,0.47651006711409394,5.146050453793128,0.426116328311124
20724,20719,149,0.4885245901639344,8.848956780923993,0.42575964868184757
23203,23201,210,0.4751131221719457,5.348377943093795,0.4253938890987235
22382,23207,208,0.47380410022779046,5.553262762963955,0.4253912769786562
22867,22866,125,0.5186721991701245,8.832943220910026,0.425045486750108
20723,23204,108,0.5,10.947802197802197,0.4248125897694222
22417,21975,128,0.5311203319502075,7.927020684725006,0.42458043580987603
23206,23208,179,0.48509485094850946,6.854975110034788,0.4245639366055769
20728,23207,210,0.4697986577181208,5.506316620607975,0.4242435685890054
22385,20725,123,0.5970873786407767,4.749287832102785,0.42398750286123515
21931,23201,158,0.5284280936454849,5.948547890331236,0.4239014462251881
20724,22355,150,0.4918032786885246,8.411313586153522,0.4238748529404314
21908,21175,112,0.5572139303482587,7.501680785262875,0.4231455636430698
85099B,20725,254,0.44639718804920914,3.550684220311574,0.42254840741299887
22150,22149,128,0.5517241379310345,6.622351474864977,0.4224343346106613
23344,23343,129,0.4867924528301887,9.948040638606676,0.42235075393348165
20719,23204,109,0.4954545454545455,10.848276723276724,0.4222417438985543
22386,85099F,170,0.4941860465116279,6.744285600509716,0.42219024042206477
84970S,84970L,128,0.5019607843137255,9.175751034358697,0.4219149468590029
20712,22386,124,0.5585585585585585,6.470511208883302,0.4217969556852018
20723,22356,110,0.5092592592592593,9.997035212552454,0.42167377004562356
85099C,22386,148,0.5323741007194245,6.1671825330433325,0.42144581092579586
21908,21166,109,0.5422885572139303,8.279769733706944,0.4211523189330793
21908,21181,114,0.5671641791044776,6.628003676631505,0.4210877623544227
22726,22730,134,0.4855072463768116,9.530770329121154,0.42098425401818373
23207,23208,167,0.49117647058823527,6.940915727993325,0.42060712651194754
22411,21929,162,0.49693251533742333,6.972803076125464,0.4205320608795031
23201,23199,175,0.4943502824858757,6.214466484877649,0.42047462016759274
20728,20726,208,0.465324384787472,5.46996363828341,0.4203566523971506
23343,85099B,118,0.6051282051282051,4.238024424316164,0.4198725620996187
22629,22382,157,0.5413793103448276,4.914342942424004,0.41985811629628783
20727,23207,199,0.4738095238095238,5.5533263305322125,0.41953140309284587
23173,22698,122,0.5398230088495575,7.316988742399615,0.419202592114479
85049E,22077,119,0.5666666666666667,6.103153153153153,0.4190886738229327
47566,23298,282,0.4116788321167883,3.0837220789199273,0.4189749304315801
85099C,22411,146,0.5251798561151079,6.41975989760339,0.41895562772004635
23201,23207,176,0.4971751412429379,5.8271851113326685,0.4188434176718866
21080,21212,204,0.5062034739454094,3.4248231641298075,0.4186774051440607
20726,23209,175,0.5162241887905604,4.874771071872947,0.41862937995791244
23344,85099B,150,0.5660377358490566,3.964253738767119,0.4185621543073984
22383,20726,195,0.47560975609756095,5.5908698467515645,0.4181838632006875
23204,85099B,111,0.6098901098901099,4.271374495451824,0.4180114508916852
22352,20725,105,0.6069364161849711,4.827627981032156,0.41793308995208756
23201,23202,174,0.4915254237288136,6.140215716486903,0.41770228957380384
21212,84991,250,0.4244482173174873,4.462865820607353,0.4176712920548881
22384,23206,199,0.47721822541966424,5.153698179667648,0.4174228541539349
22699,23170,177,0.4425,8.43714114832536,0.4170592139876156
23203,23199,203,0.4592760180995475,5.7735486817876875,0.41697168109028715
82483,82494L,121,0.555045871559633,6.337701427407271,0.41681906086189885
23322,22469,148,0.556390977443609,4.399242153001551,0.41658611973332155
82600,85152,110,0.5288461538461539,8.429807692307692,0.416514113065076
22662,23207,148,0.5229681978798587,6.129494907503638,0.4163832773858328
23209,23208,193,0.45734597156398105,6.462849988235689,0.41606870563515963
23209,23207,198,0.46919431279620855,5.49923334262615,0.41605622415335264
20727,20726,197,0.46904761904761905,5.513730861075993,0.41546973402977716
82600,21175,113,0.5432692307692307,7.313945556133056,0.41503347548959046
22633,22866,109,0.5190476190476191,8.83933658933659,0.4148707438091076
22720,22722,249,0.4184873949579832,4.544066127813523,0.41481415687115025
23308,21212,110,0.6077348066298343,4.111754167096587,0.4147593769155129
23200,22386,127,0.5427350427350427,6.287206817730073,0.4140906661579834
22383,23207,193,0.47073170731707314,5.517252510760402,0.41373951545104437
22423,22699,298,0.3683559950556242,3.6697466007416564,0.4133282943705676
21121,21212,125,0.5868544600938967,3.9704839108220344,0.4127433142916579
23199,22386,160,0.5047318611987381,5.8469664734795685,0.41238706121132396
22551,22556,144,0.4897959183673469,7.7147697023473425,0.4123165699060011
23208,22384,150,0.5319148936170213,5.083167508546355,0.41217642262191384
21933,20725,108,0.5934065934065934,4.720010528393762,0.4120957850347116
23204,20725,108,0.5934065934065934,4.720010528393762,0.4120957850347116
22554,22556,145,0.4882154882154882,7.689876365765694,0.4119403103414329
20723,20725,124,0.5740740740740741,4.566237894581208,0.41138581513871225
22417,22951,118,0.4896265560165975,9.380585700606447,0.4111875266564046
21175,85152,144,0.4864864864864865,7.754594594594595,0.41104182800174704
22114,22112,120,0.5309734513274337,7.029665128039279,0.41073349296060535
22147,22149,147,0.5121951219512195,6.147884219806054,0.41052072824051145
20713,22386,102,0.56353591160221,6.528170371322112,0.4105035175804134
22385,23201,114,0.5533980582524272,6.229636333717295,0.41040383170310935
22727,22729,150,0.43859649122807015,9.764285014211506,0.41018032061172366
22355,23204,111,0.47639484978540775,10.430953167004668,0.4100330939473124
22386,22384,173,0.502906976744186,4.805957559533768,0.41001128442845464
85099C,21931,141,0.5071942446043165,6.759762758355189,0.4099495007299042
23208,23203,150,0.5319148936170213,4.795658034081063,0.4094332605118141
21931,22386,152,0.5083612040133779,5.889009877887532,0.40939114735898813
22553,22554,124,0.5232067510548524,7.020130986375712,0.4093650396363023
21907,21175,102,0.5454545454545454,7.343366093366093,0.4092407139005918
22555,22556,125,0.5040322580645161,7.939006120107102,0.40919635593816595
22964,84380,101,0.5401069518716578,7.686879297173415,0.4091929516674149
20712,20726,120,0.5405405405405406,6.354141752371841,0.40907178865122684
23243,22722,130,0.5371900826446281,5.832976782939626,0.40893872069065695
22384,23207,193,0.4628297362110312,5.424636761179292,0.40890487200980286
20719,22356,108,0.4909090909090909,9.636811464397672,0.407758816625927
22413,21181,112,0.5463414634146342,6.384664902367499,0.4070517487103359
22379,85099B,102,0.6,4.202108963093146,0.40654233307724297
22356,85099B,118,0.5812807881773399,4.071008683456414,0.40635533656542216
23344,23201,138,0.5207547169811321,5.8621682123441,0.4062112831450627
22138,22617,199,0.4216101694915254,6.829741973267191,0.4056101594773014
21930,23203,108,0.5714285714285714,5.151906916612799,0.40522754888226825
22662,23209,148,0.5229681978798587,4.938455612680656,0.40501942973776967
22555,22551,127,0.5120967741935484,6.941175663813913,0.4050111264713771
21930,20728,108,0.5714285714285714,5.094279322467242,0.40467771714872175
22726,22725,119,0.4311594202898551,11.688233264320221,0.4046229646113392
20713,23203,104,0.574585635359116,5.180370490737731,0.40447179200330874
22556,22555,125,0.49407114624505927,7.939006120107102,0.4042158000284375
23202,23208,153,0.47962382445141066,6.7776629093577005,0.40415266770086883
21928,85099F,122,0.5147679324894515,7.025171955378302,0.40389079524265015
22989,22720,127,0.5695067264573991,3.814259336021404,0.4038818218102776
22720,22666,246,0.4134453781512605,3.8494855886279744,0.4037116754927517
23208,20726,143,0.5070921985815603,5.960951065921881,0.4035798518968558
21975,21977,139,0.5205992509363296,5.488328081961041,0.4032181627489681
22728,22729,117,0.4588235294117647,10.214590864278673,0.4030918900708911
22382,23206,199,0.4533029612756264,4.895426289114828,0.4030010192392586
20727,23206,193,0.4595238095238095,4.962608078461737,0.4028436380220082
22384,20726,190,0.4556354916067146,5.3560691269992855,0.4026991403561051
21733,22804,150,0.45871559633027525,7.879231255931667,0.40225435092975437
23343,23203,110,0.5641025641025641,5.085856827938276,0.4022372850592141
82486,82482,117,0.5416666666666666,5.756111111111111,0.40197457280499244
23200,23206,124,0.5299145299145299,5.722789706529544,0.400340841528814
22633,22865,107,0.5095238095238095,7.839584482441626,0.39926715362664345
22413,21166,105,0.5121951219512195,7.820297168488926,0.399115855686604
22728,22725,110,0.43137254901960786,11.694010937708416,0.39892146226315706
20724,20725,157,0.5147540983606558,4.094401361212002,0.3987223501031021
21975,22417,128,0.4794007490636704,7.927020684725006,0.39872064436660754
22385,23202,109,0.529126213592233,6.609930912743099,0.3986390162171165
23202,23200,146,0.45768025078369906,7.794255552876242,0.3983200516691464
20712,23203,121,0.545045045045045,4.914037340507929,0.3982352991325063
21181,85152,155,0.45454545454545453,7.245454545454545,0.39737967001216107
85099C,23203,144,0.5179856115107914,4.670073895634624,0.397361611460734
23236,23245,102,0.5573770491803278,5.457364965561687,0.39720740456503834
21181,21166,156,0.4574780058651026,6.9848653385917014,0.39701109883669394
85099B,23199,228,0.4007029876977153,5.03722841001702,0.39694649150390104
22411,21928,148,0.4539877300613497,7.633506769175015,0.3962429996293294
22355,22383,124,0.5321888412017167,5.172615932167905,0.3962287237193978
22951,84991,112,0.5384615384615384,5.661660239496651,0.3962135127062763
20726,22662,157,0.4631268436578171,6.521415095322973,0.39606514960852546
22114,23355,117,0.5176991150442478,6.347787610619469,0.39563605288632825
22367,47591D,115,0.4713114754098361,8.90130914458861,0.3955027543030124
82600,21166,105,0.5048076923076923,7.70750442086649,0.3943459718372029
22697,23171,150,0.4155124653739612,9.302343677051885,0.3942308704148479
22417,21977,125,0.5186721991701245,5.468012470087159,0.39294028202273834
84992,21977,142,0.5,5.271164021164021,0.39280094652790015
22386,23199,160,0.46511627906976744,5.8469664734795685,0.3925792701468386
85099B,85099F,223,0.39191564147627417,5.348574764667646,0.39226608202353885
82486,82494L,113,0.5231481481481481,5.973482436591319,0.392183416037598
21931,85099C,141,0.47157190635451507,6.759762758355189,0.39213833160500355
21931,23203,150,0.5016722408026756,4.522995202711906,0.39171042558310326
23343,23201,104,0.5333333333333333,6.003766478342749,0.3917017600939946
22698,23172,121,0.41156462585034015,11.157041047711601,0.3910603308360298
22698,23171,127,0.43197278911564624,9.67085148666208,0.3909932957953294
22423,22697,279,0.34487021013597036,3.806946779478786,0.3905165949803122
22355,20725,125,0.5364806866952789,4.267216639682009,0.3903875898702148
21930,22383,103,0.544973544973545,5.296877016389211,0.39012588363823764
22699,23173,168,0.42,7.40575221238938,0.3901054172300082
20725,23207,208,0.4151696606786427,4.8660326406011505,0.3895171128248027
22951,21977,110,0.5288461538461539,5.575269637769638,0.3892786257907538
22386,21929,156,0.45348837209302323,6.363208319685556,0.3890849783547905
22866,22633,109,0.4658119658119658,8.83933658933659,0.38825291719128097
22908,21080,104,0.538860103626943,5.328430553234163,0.38802168481295657
22417,84991,123,0.5103734439834025,5.366327636606488,0.38651778573633994
20712,23199,112,0.5045045045045045,6.3421149856481085,0.3857272954363226
21174,21175,105,0.5048076923076923,6.796144100831601,0.3856505745699734
21932,20725,110,0.5445544554455446,4.331436137625738,0.38526521314679874
48184,20685,105,0.5048076923076923,6.727955364033959,0.38499997771758543
22367,22899,104,0.4262295081967213,10.887978142076502,0.3847506922407344
21790,21791,159,0.43561643835616437,6.600500026043023,0.38436743728906175
22111,21485,158,0.4475920679886686,6.025859428833933,0.3842210719858683
20723,20728,114,0.5277777777777778,4.705132985334328,0.3830482235997887
23201,21931,158,0.4463276836158192,5.948547890331236,0.38285124121035524
22147,22150,129,0.44947735191637633,7.720548480115343,0.38244043571620284
22385,85099F,103,0.5,6.823630136986301,0.38220604436188366
22554,22555,134,0.4511784511784512,7.249782773976323,0.38205668271309623
85123A,21733,265,0.3393085787451985,4.134999040671608,0.381745243775231
21930,20725,103,0.544973544973545,4.334769614210732,0.3809463024212678
22411,85099C,146,0.44785276073619634,6.41975989760339,0.38029208003059056
22698,23170,128,0.43537414965986393,8.301272662174918,0.3802781273183188
22355,23205,103,0.44206008583690987,9.626281104153474,0.37997651367938373
20712,20725,117,0.527027027027027,4.1920213626800455,0.3797315865654537
20712,23201,112,0.5045045045045045,5.679238560594492,0.37940271258121067
21936,22384,111,0.5186915887850467,4.95680091440866,0.3789519253695924
84991,84992,163,0.43007915567282323,6.034737448437326,0.37880665105971245
85152,21908,111,0.444,8.802686567164178,0.3783001836584133
22383,22662,172,0.4195121951219512,5.9072653624062745,0.37817013662442084
22367,21156,105,0.430327868852459,9.91246564957832,0.3781438575877051
22456,22457,105,0.5412371134020618,4.092656350867584,0.3780709867740778
20719,20726,110,0.5,5.877581120943953,0.3777399387043393
23240,23236,116,0.4264705882352941,9.286804885888781,0.37741183725632815
23236,22720,101,0.5519125683060109,3.696422831427653,0.37702233987227934
20718,85099B,115,0.5324074074074074,3.7287232311397513,0.37669846255308403
22083,22086,125,0.5040322580645161,4.503516924634746,0.37641794469379364
22386,21931,152,0.4418604651162791,5.889009877887532,0.3761407779104387
22697,23170,148,0.4099722991689751,7.816935943485003,0.37598540376368755
20725,22662,196,0.3912175648702595,5.5088409752932295,0.3758565861608918
22149,22147,147,0.4427710843373494,6.147884219806054,0.3758087094335764
22385,22411,103,0.5,6.111963190184049,0.37541594533259426
22488,22457,100,0.5405405405405406,4.0873890968767626,0.37441511585594855
22385,22383,106,0.5145631067961165,5.0013023916646935,0.3740549492751676
21174,21181,104,0.5,5.843108504398827,0.3735022365792954
20723,85099B,114,0.5277777777777778,3.696299550868971,0.37342282374827457
23319,22086,102,0.5230769230769231,4.673680579510176,0.3725801155259441
23207,22662,148,0.43529411764705883,6.129494907503638,0.37254623726943287
85152,82600,110,0.44,8.429807692307692,0.3720910361419991
22383,23208,169,0.4121951219512195,5.824814046012801,0.3717705248233296
22629,22631,115,0.39655172413793105,10.195216907675194,0.3704682066123881
22386,85099C,148,0.43023255813953487,6.1671825330433325,0.37037503963585106
23203,22386,181,0.4095022624434389,4.7437980111543725,0.36792758201424236
23209,20726,175,0.4146919431279621,4.874771071872947,0.3678632571266133
22727,22725,128,0.3742690058479532,10.14599992043601,0.3673263177098189
22630,22631,106,0.4,10.283870967741935,0.36717501129812674
22355,85099B,119,0.5107296137339056,3.576902479313908,0.3670168890483594
22952,22950,100,0.4048582995951417,10.408776283139611,0.36688710278562586
85099B,85099C,207,0.36379613356766255,5.2148474541983285,0.3665069671174871
23203,22411,179,0.40497737556561086,4.95041362462871,0.36633355113508415
22385,22384,104,0.5048543689320388,4.824567530441666,0.36621140040429195
22384,22386,173,0.4148681055155875,4.805957559533768,0.36599184881415536
22551,22555,127,0.43197278911564624,6.941175663813913,0.36494913393242606
85099B,23201,212,0.37258347978910367,4.194195386891463,0.36441980638453886
23198,22720,105,0.5223880597014925,3.498683055311677,0.3629792900268347
21559,20725,109,0.5069767441860465,4.032539572018753,0.36297308401723394
22356,20725,104,0.5123152709359606,4.075002703951703,0.3627901641969364
22470,23322,170,0.391705069124424,5.868213159627179,0.36259104031555717
22383,21931,166,0.40487804878048783,5.3961171384289095,0.3620673426327441
85099B,22384,214,0.37609841827768015,3.5941299684329864,0.36175491165837115
20718,20725,109,0.5046296296296297,4.013870407333481,0.3616214020170938
20726,23208,143,0.4218289085545723,5.960951065921881,0.3609482068833618
21122,21212,103,0.5202020202020202,3.5195331927080655,0.36078227232311616
20719,20725,110,0.5,3.9770459081836327,0.35960670607174383
85099B,21931,205,0.3602811950790861,4.801741011338321,0.35950506854525316
21166,21908,109,0.41762452107279696,8.279769733706944,0.35882030086251265
22697,23173,143,0.3961218836565097,6.984715514916775,0.3578625528722928
22423,23245,258,0.3189122373300371,3.1225190804918865,0.3573266206940321
23203,23200,166,0.3755656108597285,6.395850253316317,0.3569496962918283
20727,23208,165,0.39285714285714285,5.551545086119554,0.35688838041819193
22698,23173,122,0.41496598639455784,7.316988742399615,0.3567740808869792
22554,22553,124,0.4175084175084175,7.020130986375712,0.35651587286308484
21931,22385,121,0.40468227424749165,7.828441081923564,0.3558605866506923
22699,23171,146,0.365,8.171488764044943,0.3555791532365954
85099F,21928,122,0.4178082191780822,7.025171955378302,0.3554109385869655
21931,20713,117,0.391304347826087,8.615181359596445,0.35407214286081634
22667,21212,105,0.5048076923076923,3.415379717905185,0.35339429927446864
22699,23175,147,0.3675,7.707828947368421,0.3530567855472463
84991,21975,150,0.39577836411609496,5.90702914233198,0.35196871976064986
20724,23204,118,0.38688524590163936,8.471086290758421,0.35113922949724125
22865,22633,107,0.41312741312741313,7.839584482441626,0.3510689554284453
23201,23200,139,0.3926553672316384,6.686887343667005,0.3506818174436079
85099B,22411,202,0.35500878734622143,4.339601280903964,0.3505051371210192
21080,21094,143,0.3548387096774194,8.317836812144213,0.34994043482380593
22386,21928,136,0.3953488372093023,6.647532136198607,0.3496986623204954
22698,23175,115,0.391156462585034,8.203992123165056,0.34877206320703114
20728,22662,168,0.37583892617449666,5.292290179524272,0.3478600875553062
22384,22662,160,0.38369304556354916,5.402886171628069,0.3476306303872833
21931,21930,116,0.3879598662207358,8.180000353913398,0.34759632249742706
20727,22662,160,0.38095238095238093,5.364294127545011,0.34589208679656913
22112,22114,120,0.39867109634551495,7.029665128039279,0.344582315469646
85099B,23202,198,0.34797891036906853,4.347009272165323,0.34445501596645134
21175,22413,116,0.3918918918918919,7.617996044825313,0.3442001853403122
21166,22413,105,0.40229885057471265,7.820297168488926,0.3441677199983506
22697,23172,125,0.3462603878116344,9.386718676390224,0.3441232185920322
21166,82600,105,0.40229885057471265,7.70750442086649,0.343091550970713
22423,22698,240,0.29666254635352285,4.021089276254383,0.34304875601044915
22382,23208,163,0.3712984054669704,5.2468941339924715,0.34189936913867214
20725,23208,178,0.35528942115768464,5.020667884089976,0.34150841238299856
23201,23344,138,0.3898305084745763,5.8621682123441,0.34074917889178485
22720,23243,194,0.32605042016806723,5.369053406486562,0.3406363523847082
20728,23208,164,0.3668903803131991,5.184603423929427,0.33975249928239626
21181,82600,128,0.375366568914956,7.191518159260094,0.339686037170457
22697,23174,129,0.3573407202216066,8.045213390300015,0.33946978641269054
22697,23175,131,0.3628808864265928,7.610949117947222,0.33939943401040384
22149,22150,128,0.3855421686746988,6.622351474864977,0.3393433499824935
85099B,21929,192,0.3374340949033392,4.734770662640164,0.33897349101624674
21212,21080,204,0.3463497453310696,3.4248231641298075,0.3387505408368908
23203,85099F,162,0.3665158371040724,5.001937023492221,0.3365194542174882
22624,22627,119,0.35311572700296734,8.632921301268864,0.3364500229399343
22698,23174,109,0.3707482993197279,8.347073292593874,0.336024341250582
23307,23308,119,0.363914373088685,8.012147937891767,0.3359264734494889
21754,21756,116,0.34523809523809523,9.111084831283506,0.3351190248056873
21175,82600,113,0.38175675675675674,7.313945556133056,0.3342772384833535
22699,23174,137,0.3425,7.711087570621469,0.33407321847903054
21175,21908,112,0.3783783783783784,7.501680785262875,0.33372778765812966
22469,23321,175,0.3472222222222222,4.82118660472319,0.33361714089600425
21181,85150,120,0.3519061583577713,8.200854041261511,0.3323742992707478
23199,22385,118,0.3722397476340694,7.200851428746439,0.3316970183844054
23203,21929,159,0.3597285067873303,5.047598942068702,0.331607057463982
21977,84992,142,0.37566137566137564,5.271164021164021,0.33063163435858794
23355,23356,120,0.36923076923076925,6.9404934687953554,0.32901135449981367
22386,21930,122,0.3546511627906977,7.47769779746524,0.32815001330414256
22382,22629,157,0.357630979498861,4.914342942424004,0.32798395087330456
22386,23200,127,0.3691860465116279,6.287206817730073,0.32731616804627606
21977,21975,139,0.36772486772486773,5.488328081961041,0.3267809711432371
22384,23208,150,0.3597122302158273,5.083167508546355,0.32607509092131687
